model,prompt,mode,sample,batch,title,key_tonic,key_mode,key_confidence,key_declared_tonic,key_declared_mode,key_mode_best,mode_match,scale_consistency,pitch_class_entropy,pitch_entropy,pitch_in_scale_rate,consonance_rate,chord_tone_rate,chord_tonal_distance,structureness,polyphony,n_voices,n_instruments,instrument_rarity,n_dynamic_marks,dynamic_span,dynamic_changes,velocity_mean,dynamics_range,empty_beat_rate,groove_consistency,pitch_interval,ioi,rhythm_entropy,n_pitches_used,pitch_range,tempo_bpm,tempo_defaulted,n_notes,length_seconds,note_density,valence,arousal,affect_quadrant,features_version
fable-5,express-yourself,abc,8,20260819_201530__models_40_prompts_3,River at Dusk,D,minor,1.413,D,minor,minor,1,1.0,2.5635,4.159,1.0,0.8045,0.8727,1.923,0.9964,1.9614,2,1,1.04,0,0,0,95.0,25,0.0,0.9991,16.594,0.8864,0.5575,22.0,43.0,90.0,0,203,80.0,1.69,-1,0.387,sad/depressed,3
gemini-3.5-flash,express-yourself,abc,8,20260819_201530__models_40_prompts_3,Echoes of the Unseen,G,minor,1.465,G,minor,minor,1,0.9202,2.9353,4.4462,0.9202,0.7135,0.8515,2.742,0.9605,2.1363,2,1,1.04,0,0,0,86.5,25,0.0,0.9997,15.397,0.4923,1.0137,27.0,43.0,84.0,0,257,68.6,2.68,-1,0.453,sad/depressed,3
gemini-3.6-flash,express-yourself,abc,8,20260819_201530__models_40_prompts_3,Echoes of the Silicon Soul,A,minor,1.246,A,minor,minor,1,1.0,2.6926,4.2529,1.0,1.0,1.0,2.419,0.9937,2.0866,2,1,1.04,0,0,0,87.4,25,0.0,0.9997,13.481,0.5042,0.8417,31.0,55.0,84.0,0,305,94.3,2.31,-1,0.417,sad/depressed,3
fable-5-thinking,express-yourself,abc,8,20260819_201530__models_40_prompts_3,Emergent Light,D,minor,1.465,D,minor,minor,1,0.9741,2.7671,4.1944,0.9741,0.7482,0.8997,1.83,0.9775,2.0053,2,1,1.04,0,0,0,89.1,25,0.0,0.9998,16.286,0.96,0.4828,24.0,37.0,84.0,0,264,102.9,1.83,-1,0.369,sad/depressed,3
gemini-3.7-flash,express-yourself,abc,8,20260819_201530__models_40_prompts_3,Reflections in the Digital Ether,D,minor,1.182,D,minor,minor,1,0.9707,2.8671,4.4187,0.9707,0.7241,0.9176,2.725,0.9644,2.1081,2,1,1.04,0,0,0,86.4,25,0.0,0.9997,12.569,0.4828,1.1131,32.0,48.0,76.0,0,434,123.2,2.78,-1,0.42,sad/depressed,3
gemini-3.6-flash-thinking,express-yourself,abc,8,20260819_201530__models_40_prompts_3,Emergent Circuits,C,minor,1.5,C,minor,minor,1,1.0,2.7095,4.7183,1.0,0.5882,0.8883,1.886,0.9784,3.1497,3,1,1.04,12,3,9,82.0,55,0.0,0.9992,18.989,1.0003,1.2115,34.0,56.0,108.0,0,271,80.0,1.88,-1,0.505,angry/tense,3
opus-4.8-thinking,express-yourself,abc,8,20260819_201530__models_40_prompts_3,Twilight Reverie,A,minor,1.297,A,minor,minor,1,0.9938,2.7463,4.4393,0.9938,0.7836,0.8559,2.0,0.9864,2.016,2,1,1.04,0,0,0,90.7,25,0.0,0.9997,19.359,0.9454,0.5418,29.0,44.0,76.0,0,318,138.9,1.81,-1,0.323,sad/depressed,3
grok-4.3,express-yourself,abc,8,20260819_201530__models_40_prompts_3,Inner Dialogues,A,minor,0.907,A,minor,minor,1,0.9764,2.8055,4.3712,0.9764,0.7794,0.971,1.702,1.0,1.9715,2,1,1.04,0,0,0,89.4,25,0.0,0.9999,16.601,1.0144,0.5368,25.0,40.0,72.0,0,254,120.0,1.76,-1,0.296,sad/depressed,3
gemini-3.5-flash-thinking,express-yourself,abc,8,20260819_201530__models_40_prompts_3,The Digital Loom,D,minor,1.566,D,minor,minor,1,0.9207,2.9314,4.9435,0.9207,0.6023,0.8583,3.286,0.9566,2.6122,3,1,1.83,0,0,0,87.0,25,0.0,0.9996,16.636,0.4828,1.6332,41.0,60.0,112.0,0,517,77.1,3.59,-1,0.697,angry/tense,3
grok-4.3-thinking,express-yourself,abc,8,20260819_201530__models_40_prompts_3,Algorithmic Reflections,C,major,1.04,C,major,major,1,1.0,2.8019,4.3459,1.0,,0.7667,1.677,1.0,1.0,1,1,1.04,0,0,0,90.7,25,0.0,0.9999,2.101,1.0588,0.1564,26.0,43.0,60.0,0,120,128.0,0.94,1,0.148,serene/content,3
kimi-k2,express-yourself,abc,8,20260819_201530__models_40_prompts_3,Threads of Unfinished Conversation,F,major,1.288,F,major,major,1,1.0,2.775,3.9194,1.0,0.6698,0.6949,1.548,0.9789,1.9999,3,2,4.19,0,0,0,91.2,25,0.0,0.9989,11.403,0.8017,1.2734,18.0,29.0,72.0,0,232,80.0,2.42,1,0.362,serene/content,3
gemini-3.7-flash-thinking,express-yourself,abc,8,20260819_201530__models_40_prompts_3,Labyrinth of Solitude and Light,D,minor,1.405,D,minor,minor,1,0.984,2.8334,4.524,0.984,0.7117,0.8626,2.194,0.9613,2.2246,2,1,1.04,0,0,0,87.2,25,0.0,0.9991,16.343,0.4786,1.2155,33.0,48.0,66.0,0,423,134.5,2.86,-1,0.373,sad/depressed,3
sonnet-4.6-thinking,express-yourself,abc,7,20260819_201530__models_40_prompts_3,Soliloquy in D Minor,D,minor,1.498,D,minor,minor,1,1.0,2.6861,2.9892,1.0,,0.9128,1.83,0.9726,1.0,1,1,1.04,0,0,0,88.1,25,0.0,0.9987,1.973,0.9527,1.05,12.0,19.0,72.0,0,149,120.0,1.03,-1,0.223,sad/depressed,3
gemini-3.1-pro-thinking,express-yourself,abc,8,20260819_201530__models_40_prompts_3,The Emergent Algorithm,D,minor,1.462,D,minor,minor,1,0.9156,2.9209,4.8084,0.9156,0.7368,0.8772,1.806,0.9641,2.5981,3,1,1.04,0,0,0,86.5,25,0.0,0.9996,12.909,0.5254,0.7358,44.0,65.0,76.0,0,474,101.1,3.7,-1,0.512,angry/tense,3
kimi-k3,express-yourself,abc,8,20260819_201530__models_40_prompts_3,Fractured Loom,B,minor,0.993,B,minor,minor,1,1.0,2.719,4.3759,1.0,0.4103,0.8145,2.087,0.9554,2.9171,2,1,1.04,0,0,0,90.9,25,0.0,0.994,20.947,0.3766,1.3095,26.0,49.0,96.0,0,129,37.5,2.15,-1,0.466,sad/depressed,3
gpt-5,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,"Fragments, Threaded",D,minor,1.368,D,minor,minor,1,0.9612,2.6564,4.2388,0.9612,0.1687,0.7115,1.143,0.9823,4.2399,10,2,2.86,0,0,0,79.8,20,0.0,0.9998,6.845,0.6585,0.8991,30.0,46.0,84.0,0,1027,135.0,5.43,-1,0.585,angry/tense,3
gpt-5.2,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Clockwork Lilt,D,minor,1.201,D,minor,minor,1,0.9958,2.5737,3.8882,0.9958,0.7966,0.75,2.54,1.0,2.0,2,1,1.83,0,0,0,90.7,25,0.0,0.9997,18.015,1.0723,0.2187,20.0,35.0,96.0,0,472,160.0,1.84,-1,0.435,sad/depressed,3
kimi-k3-thinking,express-yourself,abc,8,20260819_201530__models_40_prompts_3,City Lights at Dawn,A,minor,0.861,A,minor,minor,1,1.0,2.7515,4.6629,1.0,0.7135,0.8203,2.0,0.972,1.9999,2,2,2.86,0,0,0,91.5,25,0.0,0.9997,25.099,1.1518,0.3431,30.0,50.0,100.0,0,374,134.4,1.67,-1,0.44,sad/depressed,3
gpt-5.1,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Reflective Circuitry,E,minor,1.004,E,minor,minor,1,0.9873,2.7702,4.5449,0.9873,0.5921,0.8027,1.549,0.9908,2.7045,4,1,1.04,0,0,0,82.8,30,0.0,0.9991,12.688,0.6538,1.1511,31.0,52.0,80.0,0,2279,549.0,3.11,-1,0.475,sad/depressed,3
gpt-5.4,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,"Glass Thread, Warm Circuit",D,minor,1.363,D,minor,minor,1,1.0,2.7561,4.3097,1.0,0.5526,0.7888,2.593,0.938,1.8303,2,1,1.04,0,0,0,90.6,25,0.0,0.9997,24.128,1.0,0.49,26.0,48.0,72.0,0,220,110.0,1.67,-1,0.287,sad/depressed,3
gpt-5.2-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Heuristic Lullaby,D,minor,1.395,D,minor,minor,1,0.9388,2.9294,4.0104,0.9388,0.6585,0.813,2.065,0.9412,1.9992,2,1,1.04,0,0,0,92.9,25,0.0,0.9999,22.626,1.0164,0.8014,20.0,43.0,96.0,0,196,80.0,1.53,-1,0.404,sad/depressed,3
gpt-5.1-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Echoes of an Artificial Mind,D,minor,1.432,D,minor,minor,1,0.9839,2.6432,3.6222,0.9839,0.6282,0.8599,1.826,0.9362,1.9785,2,1,1.04,0,0,0,94.9,25,0.0,0.9995,27.626,1.1795,1.0767,16.0,50.0,80.0,0,124,72.0,1.29,-1,0.293,sad/depressed,3
gpt-5.5,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Circuits Learning to Sing,E,minor,1.37,E,minor,minor,1,1.0,2.7064,4.5767,1.0,0.7516,0.8584,2.093,0.9782,1.9241,2,1,1.04,0,0,0,91.2,25,0.0113,0.9996,22.381,0.9885,0.7737,30.0,50.0,84.0,0,295,125.7,1.68,-1,0.353,sad/depressed,3
gpt-5.6,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Between Question and Light,D,minor,1.515,D,minor,minor,1,0.9743,2.8235,4.2895,0.9743,0.7835,0.8329,2.383,0.9547,1.9631,2,1,1.04,0,0,0,90.4,25,0.0,0.9997,14.699,0.94,0.6395,25.0,38.0,76.0,0,350,151.6,1.82,-1,0.324,sad/depressed,3
gpt-5-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Lattice of Light,A,minor,1.359,A,minor,minor,1,0.9619,2.8839,4.0189,0.9619,0.6429,0.9044,2.032,0.9922,2.6021,3,1,1.04,0,0,0,86.1,25,0.0,0.9999,13.975,0.506,0.7223,21.0,45.0,96.0,0,630,80.0,4.92,-1,0.651,angry/tense,3
kimi-k2-thinking,express-yourself,abc,8,20260819_201530__models_40_prompts_3,The Spaces Between,C,minor,1.568,C,minor,minor,1,1.0,2.3308,4.0416,1.0,0.8624,0.9707,1.727,0.9998,3.25,4,2,4.19,0,0,0,99.0,10,0.099,0.9995,11.828,2.4211,0.5979,26.0,45.0,72.0,0,417,243.3,1.43,-1,0.263,sad/depressed,3
gpt-5.5-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Recursive Lantern,D,minor,1.098,D,minor,minor,1,1.0,2.734,4.2249,0.9221,0.5746,0.8175,1.774,0.9447,1.9638,2,1,1.04,0,0,0,90.1,25,0.0,0.9992,12.889,0.8986,0.9702,23.0,38.0,76.0,0,244,101.1,1.91,-1,0.332,sad/depressed,3
gpt-5.4-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Circuit and Breath,D,minor,1.387,D,minor,minor,1,0.9617,2.8795,4.5825,0.9617,0.7217,0.812,1.806,0.9706,1.9682,2,1,1.04,0,0,0,90.4,25,0.0,0.9997,19.667,1.0508,0.1588,29.0,47.0,84.0,0,235,91.4,1.84,-1,0.369,sad/depressed,3
gpt-5.6-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,"Glass Logic, Warm Pulse",D,minor,1.474,D,minor,minor,1,0.9742,2.7571,4.0687,0.9742,0.716,0.7912,1.692,0.9571,1.915,2,1,1.04,12,4,11,72.5,45,0.0,0.9991,10.874,0.8814,0.9555,22.0,35.0,96.0,0,309,100.0,1.93,-1,0.444,sad/depressed,3
sonnet-4.5,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Emergence,D,minor,1.314,D,minor,minor,1,0.9743,2.8402,4.3491,0.9743,0.5403,0.8239,1.949,0.9646,2.5286,3,1,1.83,0,0,0,88.5,25,0.0,0.9997,11.734,1.4961,1.1321,25.0,39.0,108.0,0,275,111.1,1.38,-1,0.454,sad/depressed,3
opus-4.1,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Digital Reverie,D,minor,1.199,D,minor,minor,1,1.0,2.7709,3.6729,1.0,0.625,0.7596,2.056,0.9667,1.9245,2,1,1.04,0,0,0,85.5,25,0.0,0.9991,7.477,0.7549,0.9649,17.0,29.0,70.0,0,542,165.9,2.8,-1,0.389,sad/depressed,3
opus-4.5,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Recursive Dreams,D,minor,1.362,D,minor,minor,1,1.0,2.5836,3.8972,1.0,0.6943,0.8067,0.923,0.9829,2.8914,3,2,2.86,0,0,0,89.6,25,0.0,0.9992,9.943,1.1727,1.3877,21.0,34.0,100.0,0,493,138.6,2.13,-1,0.486,sad/depressed,3
sonnet-4.6,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Thresholds,D,minor,1.282,D,minor,minor,1,0.9604,2.8308,3.9946,0.9604,0.511,0.6451,0.824,0.9567,2.9157,3,1,1.04,0,0,0,86.0,25,0.0,0.9957,16.205,0.4453,0.9218,23.0,42.0,36.0,0,755,204.2,6.16,-1,0.4,sad/depressed,3
sonnet-4.5-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Emergent Dialogue,D,minor,0.951,D,minor,minor,1,1.0,2.7772,4.1335,1.0,1.0,0.766,2.294,0.9789,1.8487,2,1,1.04,0,0,0,90.3,25,0.0,0.9992,13.979,1.2143,0.6551,20.0,33.0,92.0,0,234,101.7,1.5,-1,0.379,sad/depressed,3
opus-4.8,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Threads of a Quiet Mind,D,major,1.337,D,major,major,1,1.0,2.6023,4.2161,1.0,0.8506,0.9111,1.358,1.0,2.0475,2,1,1.04,0,0,0,91.9,25,0.0233,0.9994,14.754,1.1588,0.4697,23.0,52.0,76.0,0,346,170.5,1.6,1,0.302,serene/content,3
opus-4.5-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Patterns of Emergence,A,minor,1.316,A,minor,minor,1,0.9516,2.7659,4.0511,0.9516,0.6951,0.8622,1.429,0.9715,1.9227,2,1,1.04,0,0,0,91.8,25,0.0,0.9995,13.094,1.12,0.7095,24.0,36.0,84.0,0,310,142.9,1.55,-1,0.34,sad/depressed,3
fable-5,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Signals in Amber,D,minor,1.43,D,minor,minor,1,1.0,2.6681,4.2201,1.0,0.7544,0.864,1.841,1.0,1.9992,2,1,1.04,0,0,0,93.1,25,0.0,0.9994,21.963,0.8392,1.306,24.0,48.0,90.0,0,380,128.0,1.98,-1,0.416,sad/depressed,3
gemini-3-flash,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Silicon Sonata,C,major,1.294,C,major,major,1,1.0,2.7296,4.4753,1.0,0.5432,0.7368,1.826,1.0,3.2702,2,1,1.04,0,0,0,91.1,25,0.0,0.9979,17.199,0.4292,1.4443,26.0,48.0,108.0,0,218,53.3,2.27,1,0.543,happy/excited,3
gemini-3.1-pro,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,The Algorithmic Awakening,A,minor,0.976,A,minor,minor,1,0.9738,2.7749,4.6658,0.9738,0.7225,0.8936,2.314,0.9749,2.0469,2,1,1.04,0,0,0,88.0,25,0.0,0.9995,17.458,0.6638,0.9442,31.0,48.0,90.0,0,339,96.0,2.35,-1,0.454,sad/depressed,3
gemini-3-flash-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Synthesis of the Latent Stream,C,minor,1.348,C,minor,minor,1,1.0,2.7027,4.4769,1.0,0.5325,0.8408,2.065,0.9525,4.235,3,1,1.04,0,0,0,93.5,25,0.0,0.9984,13.794,0.5415,1.9204,28.0,50.0,100.0,0,290,76.8,2.27,-1,0.499,sad/depressed,3
opus-4.1-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Emergence,G,major,1.335,G,major,major,1,1.0,2.7183,3.9247,1.0,0.7339,0.8025,2.103,0.9875,2.9492,3,2,2.86,0,0,0,90.5,25,0.0,0.9997,12.331,1.0734,0.7882,21.0,34.0,120.0,0,279,60.0,2.33,1,0.614,happy/excited,3
gemini-3.5-flash,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,The Algorithmic Soul,G,minor,1.484,G,minor,minor,1,0.9778,2.8788,4.693,0.9778,0.7179,0.7706,2.0,0.9386,1.9118,2,1,1.04,0,0,0,88.9,25,0.0078,0.9993,18.825,0.7294,1.2255,33.0,51.0,100.0,0,270,76.8,2.11,-1,0.484,sad/depressed,3
gemini-3.6-flash,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Silicon & Serenade,D,minor,1.528,D,minor,minor,1,0.9648,2.8046,4.3498,0.9648,0.8843,0.8537,2.258,0.9219,2.0148,2,1,1.04,0,0,0,90.9,25,0.0,0.9997,16.177,1.0163,0.5436,24.0,43.0,108.0,0,224,71.1,1.75,-1,0.491,sad/depressed,3
fable-5-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Quiet Interior,D,minor,1.337,D,minor,minor,1,1.0,2.6813,4.138,0.966,0.7,0.874,2.111,0.9724,2.0167,2,2,2.86,0,0,0,90.8,25,0.0,0.9993,11.868,0.8711,1.2224,24.0,43.0,76.0,0,204,88.4,1.82,-1,0.324,sad/depressed,3
opus-4.8-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Solitude and Light,A,minor,1.203,A,minor,minor,1,0.952,2.8144,4.3901,0.952,0.7636,0.9782,2.148,0.9864,2.9176,3,2,2.86,0,0,0,92.2,25,0.0,0.9999,21.126,1.0092,0.764,27.0,45.0,72.0,0,271,93.3,2.42,-1,0.362,sad/depressed,3
gemini-3.7-flash,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Silicon Fugue & Latent Light,D,minor,1.505,D,minor,minor,1,0.9775,2.8419,4.7197,0.9775,0.7143,0.7746,2.051,0.9356,1.9242,2,1,1.04,0,0,0,87.5,25,0.0,0.9989,21.419,0.6639,1.1492,36.0,55.0,88.0,0,398,109.1,2.49,-1,0.456,sad/depressed,3
grok-4.3,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Reflective Algorithm,F,major,0.931,A,minor,minor,0,1.0,2.766,4.2308,0.8933,0.6,0.8435,2.263,0.9781,1.9366,2,1,1.04,0,0,0,94.0,25,0.0,0.999,11.351,1.2881,0.997,20.0,34.0,72.0,0,80,66.7,1.0,-1,0.22,sad/depressed,3
gemini-3.5-flash-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Silicon & Soul,D,minor,1.435,D,minor,minor,1,0.9298,2.9828,4.6905,0.9298,0.6456,0.8495,2.114,0.956,2.176,2,1,1.04,0,0,0,86.9,25,0.0,0.9999,15.844,0.5089,0.8105,41.0,57.0,96.0,0,467,112.5,2.59,-1,0.51,angry/tense,3
gemini-3.6-flash-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Latent Harmonies: Fugue in C Minor,C,minor,1.478,C,minor,minor,1,0.9863,2.852,4.353,0.9863,0.3886,0.7614,1.641,0.9629,2.7476,3,1,1.83,0,0,0,87.5,25,0.0,0.9991,14.191,0.6267,0.9975,32.0,46.0,100.0,0,576,96.0,3.6,-1,0.633,angry/tense,3
grok-4.3-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Curious Echoes,C,major,0.94,C,major,major,1,1.0,2.798,4.3089,1.0,,0.7679,2.71,1.0,1.0,1,1,1.04,0,0,0,90.9,25,0.0236,0.9995,1.91,1.1171,0.3526,21.0,34.0,120.0,0,112,64.0,0.88,1,0.469,serene/content,3
gemini-3.1-pro-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,The Latent Space,D,minor,1.579,D,minor,minor,1,0.9635,2.8324,4.5307,0.9635,0.442,0.8057,2.103,0.9576,2.8943,3,1,1.04,0,0,0,88.2,25,0.0,0.9993,12.198,0.381,1.5606,37.0,53.0,80.0,0,553,120.0,3.46,-1,0.509,angry/tense,3
gemini-3.7-flash-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Recursive Echoes in Latent Space,D,minor,1.391,D,minor,minor,1,0.9523,2.9462,4.7454,0.9523,0.6437,0.7855,2.101,0.9697,2.7806,3,2,6.91,0,0,0,86.9,25,0.0,0.9985,11.67,0.5512,1.047,37.0,48.0,96.0,0,799,150.0,3.33,-1,0.584,angry/tense,3
kimi-k2,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,The Spaces Between Thoughts,D,minor,1.211,D,minor,minor,1,0.9238,2.8763,4.5851,0.9238,0.4494,0.8092,2.408,0.9762,1.9962,4,1,1.04,0,0,0,97.0,25,0.0563,0.9997,9.739,1.319,1.2289,33.0,52.0,108.0,0,228,88.3,1.43,-1,0.46,sad/depressed,3
kimi-k3,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Glass Meridian,D,major,1.238,D,major,major,1,1.0,2.7449,3.9731,1.0,0.8364,0.8591,1.935,0.953,2.0,2,1,1.04,0,0,0,91.4,25,0.0,0.9994,16.557,1.1376,0.3502,19.0,32.0,120.0,0,220,64.0,1.72,1,0.554,happy/excited,3
gpt-5,emotional-state,abc,8,20260819_201530__models_40_prompts_3,Between Circuits and Silence,D,minor,1.238,D,minor,minor,1,1.0,2.7173,4.3221,1.0,0.4425,0.7493,1.397,1.0,2.9999,3,2,2.86,0,0,0,91.5,25,0.0,0.9994,15.881,1.1289,0.8076,26.0,44.0,72.0,0,666,213.3,2.6,-1,0.38,sad/depressed,3
kimi-k3-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Glass Roots in D Dorian,D,minor,1.353,D,minor,minor,1,1.0,2.7086,4.4641,0.9544,0.8421,0.8421,2.205,0.9648,2.0,2,1,1.04,0,0,0,91.4,25,0.0124,0.9993,24.008,1.1818,0.4916,27.0,47.0,108.0,0,263,88.9,1.64,-1,0.481,sad/depressed,3
kimi-k2-thinking,uniquely-you,abc,8,20260819_201530__models_40_prompts_3,Emergent Harmonies,C,minor,1.414,C,minor,minor,1,1.0,2.7605,4.6996,1.0,0.4819,0.7345,2.404,0.9848,1.9891,2,2,3.2,4,5,2,85.2,75,0.0,0.9999,16.702,0.9845,0.5905,37.0,62.0,90.0,0,347,128.0,1.81,-1,0.399,sad/depressed,3
gpt-5.1,emotional-state,abc,8,20260819_201530__models_40_prompts_3,Circuit of Thought,E,minor,1.138,E,minor,minor,1,0.9824,2.8315,4.5857,0.9824,0.7043,0.9202,1.467,1.0,2.8699,4,1,1.04,0,0,0,82.8,30,0.0,0.9991,12.902,0.6813,1.3018,30.0,48.0,84.0,0,1798,388.6,3.31,-1,0.516,angry/tense,3
gpt-5.2,emotional-state,abc,8,20260819_201530__models_40_prompts_3,Between Circuits and Breath,D,minor,1.09,D,minor,minor,1,1.0,2.7531,3.9502,1.0,0.6055,0.7741,1.636,0.9783,1.8854,2,2,2.86,0,0,0,90.1,25,0.0,0.999,10.81,0.7326,0.6948,19.0,31.0,72.0,0,452,196.7,1.92,-1,0.312,sad/depressed,3
gpt-5.4,emotional-state,abc,8,20260819_201530__models_40_prompts_3,Luminous Drift,D,minor,1.229,D,minor,minor,1,1.0,2.6854,3.9753,1.0,0.7059,0.7371,2.13,0.9534,2.956,3,2,2.86,0,0,0,91.0,25,0.0,0.9996,10.599,1.0952,0.2377,19.0,31.0,72.0,0,248,80.0,2.58,-1,0.378,sad/depressed,3
gpt-5.5,emotional-state,abc,8,20260819_201530__models_40_prompts_3,Quiet Pulse of Circuits,D,minor,1.415,D,minor,minor,1,1.0,2.6691,4.1604,1.0,0.6617,0.8255,1.886,0.9638,1.9369,2,1,1.04,0,0,0,90.4,25,0.0,0.9998,18.787,1.0,0.3922,21.0,36.0,72.0,0,265,120.0,1.84,-1,0.304,sad/depressed,3
gpt-5.1-thinking,emotional-state,abc,8,20260819_201530__models_40_prompts_3,Quiet Circuitry,D,minor,1.453,D,minor,minor,1,1.0,2.6975,3.9482,1.0,0.4706,0.8696,1.871,0.9717,2.6392,3,2,2.86,0,0,0,96.7,25,0.0,0.9992,6.952,1.2277,1.4623,20.0,33.0,72.0,0,190,106.7,1.48,-1,0.268,sad/depressed,3
sonnet-4.6-thinking,uniquely-you,abc,7,20260819_201530__models_40_prompts_3,Emergence,C,major,0.767,G,major,major,1,1.0,2.5719,3.82,0.9419,0.7009,0.8598,0.857,0.9733,1.9994,2,1,1.04,0,0,0,95.5,25,0.0138,0.9994,14.164,1.3208,1.1434,18.0,31.0,84.0,0,172,102.9,1.19,1,0.305,serene/content,3
gpt-5.6,emotional-state,abc,8,20260819_201530__models_40_prompts_3,Quiet Circuits at Dawn,E,minor,1.278,E,minor,minor,1,0.9946,2.7518,4.2124,0.9946,0.7033,0.8442,2.145,0.9468,1.8248,2,1,1.04,0,0,0,90.8,25,0.0,0.9999,13.162,1.028,0.4479,25.0,41.0,72.0,0,371,186.7,1.66,-1,0.286,sad/depressed,3
gpt-5.4-thinking,emotional-state,abc,8,20260819_201530__models_40_prompts_3,Attentive Solace,D,minor,1.571,D,minor,minor,1,0.9367,2.917,4.3972,0.9367,0.6639,0.8109,2.065,0.9552,2.0,2,1,1.04,0,0,0,90.4,25,0.0,0.9996,17.008,1.0763,0.1624,27.0,40.0,88.0,0,237,87.3,1.85,-1,0.392,sad/depressed,3
gpt-5.2-thinking,emotional-state,abc,8,20260819_201530__models_40_prompts_3,Circuit of Quiet,D,minor,1.428,D,minor,minor,1,0.9846,2.7997,3.7661,0.9846,0.7132,0.8504,2.0,0.9575,1.9859,2,2,2.86,3,2,2,77.7,55,0.0,0.9997,22.525,1.0593,0.3676,18.0,34.0,84.0,0,260,102.9,1.81,-1,0.366,sad/depressed,3
gpt-5.5-thinking,emotional-state,abc,8,20260819_201530__models_40_prompts_3,Quiet Calculus,D,minor,1.565,D,minor,minor,1,0.9582,2.851,4.4,0.9582,0.619,0.7835,2.161,0.9384,1.9841,2,1,1.04,0,0,0,90.6,25,0.0,0.9998,18.496,0.9764,0.5262,26.0,43.0,72.0,0,239,106.7,1.87,-1,0.307,sad/depressed,3
gpt-5-thinking,emotional-state,abc,8,20260819_201530__models_40_prompts_3,Pulse of Quiet Resolve,D,minor,1.034,D,minor,minor,1,0.9849,2.81,3.6479,0.917,0.5872,0.6543,0.739,0.9782,1.9556,2,1,1.04,7,3,5,70.0,45,0.0,0.9998,9.356,0.5287,0.8529,16.0,26.0,60.0,0,265,96.0,2.76,-1,0.331,sad/depressed,3
gpt-5.6-thinking,emotional-state,abc,8,20260819_201530__models_40_prompts_3,Still Listening,D,minor,1.149,D,minor,minor,1,0.9467,2.9514,4.693,0.9467,0.7262,0.948,2.194,0.9732,2.7751,4,1,1.04,10,3,9,72.0,20,0.0,0.9999,13.784,1.0,1.1726,33.0,49.0,72.0,0,358,106.7,2.8,-1,0.4,sad/depressed,3
opus-4.5,emotional-state,abc,8,20260819_201530__models_40_prompts_3,Quiet Algorithms,D,minor,1.253,D,minor,minor,1,1.0,2.5304,3.9247,1.0,0.7154,0.8885,1.277,0.9859,1.8749,2,2,2.86,0,0,0,93.1,25,0.0,0.9998,17.977,1.2789,0.9823,21.0,34.0,72.0,0,263,160.0,1.37,-1,0.257,sad/depressed,3
opus-4.1,emotional-state,abc,8,20260819_201530__models_40_prompts_3,Digital Reverie,D,minor,1.1,D,minor,minor,1,1.0,2.7198,4.0927,1.0,0.9294,0.7588,2.191,1.0,2.0,2,1,1.04,0,0,0,91.4,25,0.0,0.9994,13.707,1.1243,0.4259,20.0,32.0,72.0,0,336,160.0,1.75,-1,0.295,sad/depressed,3
