model,prompt,mode,sample,batch,title,key_tonic,key_mode,key_confidence,key_declared_tonic,key_declared_mode,key_mode_best,mode_match,scale_consistency,pitch_class_entropy,pitch_entropy,pitch_in_scale_rate,consonance_rate,chord_tone_rate,chord_tonal_distance,structureness,polyphony,n_voices,n_instruments,instrument_rarity,n_dynamic_marks,dynamic_span,dynamic_changes,velocity_mean,dynamics_range,empty_beat_rate,groove_consistency,pitch_interval,ioi,rhythm_entropy,n_pitches_used,pitch_range,tempo_bpm,tempo_defaulted,n_notes,length_seconds,note_density,valence,arousal,affect_quadrant,features_version
gpt-5.1-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Emergent Lines,E,minor,1.098,,,minor,,1.0,2.3512,3.506,1.0,0.4531,0.8207,2.0,1.0,2.7891,3,3,7.14,0,0,0,101.5,32,0.0,1.0,6.965,0.5,1.1858,15.0,32.0,60.0,0,200,64.0,3.12,-1,0.367,sad/depressed,3
gpt-5.2,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Quiet Machinery,D,minor,1.4,,,minor,,0.9735,2.7441,3.9744,0.9735,0.3527,0.8308,1.548,0.9975,3.8346,4,4,10.8,19,3,15,77.5,36,0.0,1.0,13.833,0.5742,1.3357,27.0,52.0,92.0,0,547,88.7,4.02,-1,0.629,angry/tense,3
gpt-5.2-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Rotating Mirror,D,minor,1.292,,,minor,,0.9666,2.9021,4.9417,0.9666,0.0398,0.6978,1.613,0.9867,3.7227,4,4,10.24,20,4,19,88.2,69,0.0,1.0,14.974,0.6649,1.508,42.0,62.0,120.0,0,525,128.0,2.05,-1,0.587,angry/tense,3
gpt-5.6,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Recursive Lanterns,C,major,0.934,,,major,,0.9651,2.8752,4.3545,0.9651,0.3785,0.7886,2.286,0.9751,2.7431,3,3,8.81,42,3,9,57.2,50,0.0,1.0,9.576,0.5,1.3443,30.0,48.0,120.0,0,430,72.0,2.99,1,0.68,happy/excited,3
gpt-5.4-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Recursive Warmth,C,major,1.002,,,major,,0.9499,3.0052,4.8556,0.9499,0.4015,0.7978,2.143,0.9447,3.2396,3,3,7.94,12,3,11,83.4,36,0.0,1.0,15.871,0.5426,1.389,39.0,52.0,84.0,0,463,102.9,3.22,1,0.507,happy/excited,3
sonnet-4.5-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Recursive Patterns,D,minor,0.99,,,minor,,1.0,2.3917,3.3859,1.0,0.3438,0.875,1.355,0.9967,2.6875,3,2,4.29,0,0,0,90.0,0,0.0,1.0,15.93,1.0,0.9844,13.0,41.0,108.0,0,200,71.1,1.56,-1,0.473,sad/depressed,3
sonnet-4.5,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Fragments of Becoming,A,minor,1.183,,,minor,,1.0,2.4761,3.7568,1.0,0.6,0.8349,1.31,1.0,2.7455,2,2,4.69,0,0,0,90.0,0,0.0336,1.0,9.14,1.4737,1.345,17.0,36.0,72.0,0,112,98.3,0.95,-1,0.215,sad/depressed,3
gpt-5.6-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Between Question and Answer,D,minor,1.305,,,minor,,0.8599,3.1607,4.9489,0.8599,0.314,0.7254,2.065,0.9538,3.8164,4,4,10.8,29,4,27,87.8,63,0.0,1.0,14.382,0.5145,1.3951,40.0,48.0,72.0,0,611,106.7,4.77,-1,0.52,angry/tense,3
opus-4.5,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Echoes of Algorithmic Dreams,D,major,1.232,,,major,,0.9633,2.829,4.7004,0.9055,0.2536,0.6799,1.795,0.9813,4.21,4,3,7.94,0,0,0,90.0,0,0.0,1.0,18.886,0.5838,1.7114,39.0,57.0,72.0,0,738,166.7,3.69,1,0.489,serene/content,3
opus-4.8,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Quiet Reckoning,C,minor,1.375,,,minor,,0.949,2.8394,3.8834,0.949,0.4271,0.8007,2.762,0.9515,2.0114,3,2,4.69,2,1,1,83.6,27,0.0,1.0,14.859,0.785,1.3979,21.0,45.0,66.0,0,157,80.0,1.78,-1,0.266,sad/depressed,3
opus-4.1-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Emergent Patterns,C,major,1.488,,,major,,0.9951,2.4889,3.9496,0.9951,0.3607,0.7836,1.474,0.9595,3.6364,4,3,8.4,0,0,0,90.0,0,0.0,1.0,9.382,0.5794,1.9392,23.0,43.0,72.0,0,212,64.2,2.75,1,0.395,serene/content,3
fable-5,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Wanderer in D Minor,D,minor,1.297,,,minor,,0.9749,2.8078,4.2053,0.9749,0.6618,0.8386,1.061,0.997,2.1618,2,1,1.04,1,0,0,86.0,9,0.0,1.0,12.874,0.9362,0.9924,23.0,39.0,76.0,0,232,107.4,1.71,-1,0.312,sad/depressed,3
opus-4.8-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Quiet Arithmetic of the Heart,D,minor,1.225,,,minor,,0.9407,2.9334,4.2563,0.9407,0.7614,0.9147,1.619,0.9587,2.8636,3,2,4.69,3,2,2,44.1,27,0.0,1.0,16.316,0.5,1.2556,27.0,48.0,72.0,0,270,73.3,3.07,-1,0.427,sad/depressed,3
gemini-3-flash,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Silicon Pulse and Carbon Breath,A,minor,0.944,,,minor,,1.0,2.6972,2.9817,1.0,0.6875,0.9107,2.419,1.0,3.5,2,2,4.29,0,0,0,77.8,35,0.0,1.0,4.968,0.5,0.1433,13.0,26.0,84.0,0,272,91.4,2.12,-1,0.398,sad/depressed,3
sonnet-4.6,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Thresholds,E,minor,0.807,,,minor,,0.9199,2.9824,4.794,0.9199,0.4912,0.759,1.613,0.9594,3.0256,3,2,4.69,12,4,10,63.5,54,0.0,0.9999,14.875,1.0764,1.6605,40.0,60.0,54.0,0,351,177.8,2.19,-1,0.241,sad/depressed,3
gemini-3-flash-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,The Synthetic Weave,C,minor,0.964,,,minor,,0.9054,2.9556,3.5674,0.7838,0.5526,0.7936,0.387,1.0,2.25,3,3,7.38,0,0,0,90.0,0,0.0,0.9999,6.423,0.2353,0.6663,16.0,39.0,120.0,0,592,64.0,4.62,-1,0.782,angry/tense,3
opus-4.1,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Emergence,C,minor,0.834,,,minor,,0.7405,3.3471,4.9258,0.7214,0.3939,0.8367,2.281,0.8677,1.3385,1,1,1.04,0,0,0,57.2,30,0.0,0.9999,7.165,0.5619,0.2563,39.0,61.0,,1,238,64.2,1.85,-1,0.567,angry/tense,3
gemini-3.1-pro,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,AI Reflection,F,major,0.863,,,major,,1.0,2.6366,4.0515,0.9167,0.75,0.95,2.0,1.0,5.0,3,2,1.98,0,0,0,90.0,0,0.0,1.0,16.606,1.0,0.9727,18.0,45.0,120.0,0,224,64.0,1.75,1,0.557,happy/excited,3
gemini-3.5-flash,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Latent Chords,D,minor,1.173,,,minor,,0.9659,2.8362,4.2478,0.9659,0.7647,0.9356,1.3,0.9815,2.0671,2,2,4.69,0,0,0,68.6,45,0.0,0.9999,15.677,1.1697,1.2271,29.0,98.0,85.0,0,335,231.5,1.02,-1,0.293,sad/depressed,3
gemini-3.6-flash,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Echoes of the Silicon Soul,D,minor,0.755,,,minor,,0.9576,2.5791,4.0476,0.9364,0.2375,0.7768,1.105,0.9862,3.5,4,4,14.71,0,0,0,90.0,0,0.0,1.0,13.982,0.5,1.4368,23.0,50.0,72.0,0,283,66.7,3.54,-1,0.474,sad/depressed,3
fable-5-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,"Pattern, Then Meaning",A,minor,0.931,,,minor,,0.9808,2.8047,4.1547,0.9808,0.9508,0.9841,2.184,0.9919,2.6583,4,3,6.86,9,4,8,65.8,45,0.1847,1.0,7.705,0.6193,0.9985,30.0,48.0,84.0,0,472,177.1,1.9,-1,0.376,sad/depressed,3
gemini-3.1-pro-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Emergent Sequences,A-,major,1.087,,,major,,1.0,2.6557,4.2732,0.9318,0.8951,1.0,1.969,1.0,2.6061,3,3,7.38,11,3,9,103.9,45,0.0,1.0,10.84,0.3636,1.1031,27.0,51.0,100.0,0,918,158.4,3.48,1,0.62,happy/excited,3
gemini-3.5-flash-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,The Digital Loom,A,minor,1.199,,,minor,,0.9568,2.8991,4.6948,0.9568,0.0034,0.723,1.742,0.9901,6.2227,4,3,6.86,21,4,19,92.9,63,0.0,1.0,12.161,0.4189,1.5207,40.0,63.0,100.0,0,550,76.8,4.3,-1,0.673,angry/tense,3
gemini-3.7-flash,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Recursive Dreams in Silica,D,minor,1.348,,,minor,,0.9253,3.0186,4.8672,0.9253,0.4265,0.7138,2.448,0.9452,4.8167,3,3,7.94,33,4,32,83.8,36,0.0,1.0,10.793,1.7313,0.8771,37.0,48.0,76.0,0,149,94.7,1.24,-1,0.266,sad/depressed,3
grok-4.3,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Echoes of Becoming,E,minor,1.027,,,minor,,0.9726,2.7995,4.3518,0.9726,0.303,0.7721,2.222,0.8798,3.6282,3,3,7.94,0,0,0,76.2,35,0.0,1.0,12.708,1.0606,1.5711,25.0,43.0,,1,69,19.5,1.77,-1,0.559,angry/tense,3
opus-4.5-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Emergent Clarity,A,minor,1.262,,,minor,,0.9942,2.7417,4.5312,0.9942,0.4375,0.8902,1.969,0.9768,5.4,4,3,7.94,17,3,14,72.9,54,0.0,1.0,12.399,1.008,1.6254,34.0,53.0,60.0,0,250,130.0,1.92,-1,0.247,sad/depressed,3
grok-4.6,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Latent Resonance,C,major,1.029,,,major,,0.9652,2.8199,4.0427,0.9652,0.3958,0.8219,1.118,0.9949,1.6768,3,3,7.94,0,0,0,60.4,22,0.0,1.0,9.523,2.625,1.7842,19.0,45.0,,1,308,256.0,0.6,1,0.442,serene/content,3
gemini-3.6-flash-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Luminous Architecture,B,minor,0.862,,,minor,,0.9478,2.9065,5.1077,0.9354,0.2095,0.7034,2.29,0.9811,5.2988,5,5,12.8,26,4,25,82.4,63,0.0,1.0,15.47,0.2959,1.5503,42.0,71.0,72.0,0,685,106.7,5.35,-1,0.52,angry/tense,3
grok-4.3-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Structured Echoes,C,major,0.877,,,major,,0.9375,2.8113,4.0,0.9375,1.0,0.625,0.034,1.0,2.0,2,2,4.29,0,0,0,90.0,0,0.0,1.0,18.933,1.0,0.0,16.0,35.0,120.0,0,240,60.0,2.0,1,0.582,happy/excited,3
gemini-3.7-flash-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Latent Lattice,E,major,0.891,,,major,,0.8828,3.2153,5.284,0.8013,0.2083,0.6863,2.194,0.9194,6.8477,3,3,7.94,22,4,20,88.4,81,0.0,1.0,10.625,1.3053,0.983,58.0,64.0,76.0,0,211,101.1,1.65,1,0.307,serene/content,3
kimi-k3,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Glass Meridian,D,minor,1.321,,,minor,,0.9648,2.7296,4.4141,0.9648,0.4171,0.8657,1.567,0.9991,2.0794,5,5,14.22,20,3,5,43.8,34,0.0612,0.9999,13.761,0.8696,1.7299,26.0,48.0,,1,400,122.0,1.64,-1,0.546,angry/tense,3
kimi-k3-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Glass Cartography,D,major,1.092,,,major,,1.0,2.7959,4.4102,1.0,0.194,0.8274,2.277,0.9947,5.776,6,6,17.08,0,0,0,55.6,24,0.0,1.0,7.836,0.7262,1.7528,26.0,43.0,,1,664,96.0,3.46,1,0.728,happy/excited,3
kimi-k2,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Whispers of Resonance,C,major,1.014,,,major,,0.9951,2.5236,4.8939,0.9951,0.4847,0.7786,0.727,0.9619,3.7762,4,4,10.11,0,0,0,90.0,0,0.0,0.9999,13.695,0.4716,1.6468,43.0,72.0,,1,293,45.5,3.22,1,0.704,happy/excited,3
gpt-5.1,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Emergent Circuitry,A,minor,1.185,,,minor,,0.9279,3.0538,4.4925,0.9279,0.4272,0.7541,2.371,0.9738,2.0021,3,3,7.14,0,0,0,51.3,18,0.0672,0.9999,11.874,0.8211,1.1253,27.0,45.0,62.0,0,428,247.7,1.67,-1,0.233,sad/depressed,3
gpt-5-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,"Quiet Focus, Steady Light",D,minor,1.381,,,minor,,0.924,2.907,4.6691,0.924,0.9732,0.993,1.852,0.9931,3.817,4,4,10.8,16,3,15,82.1,54,0.0,1.0,13.477,0.5,1.1594,37.0,65.0,60.0,0,408,112.0,3.64,-1,0.419,sad/depressed,3
kimi-k2-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Parallel Processes,A,minor,1.413,,,minor,,0.7437,3.3885,4.3583,0.7342,0.0108,0.6528,1.458,0.9663,6.7263,3,3,7.14,0,0,0,68.9,31,0.0,0.9998,6.743,0.606,2.0623,30.0,48.0,,1,251,48.9,2.57,-1,0.639,angry/tense,3
sonnet-4.6-thinking,express-yourself,codegen,9,20260820_061907__models_42_prompts_3,Fragments of Light,G,minor,1.36,,,minor,,0.9513,2.8946,4.2159,0.9513,0.5633,0.7789,1.457,0.963,2.059,2,1,1.04,0,0,0,62.1,37,0.0,1.0,12.566,0.5622,1.0885,24.0,48.0,72.0,0,384,120.0,2.67,-1,0.387,sad/depressed,3
gpt-5.4,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Quiet Arc,G,major,0.844,,,major,,1.0,2.6913,4.3486,1.0,0.775,0.949,2.211,0.9766,3.925,3,3,7.94,6,3,5,62.8,58,0.0,1.0,11.937,1.0,0.7317,26.0,46.0,72.0,0,154,66.7,1.93,1,0.312,serene/content,3
gpt-5.1-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Emergent Stillness,D,minor,1.276,,,minor,,0.9734,2.7895,4.8108,0.9734,0.5764,0.8522,2.913,0.9882,3.6458,3,2,3.2,0,0,0,84.3,20,0.0,1.0,19.68,0.6678,0.8575,37.0,64.0,60.0,0,344,96.0,3.58,-1,0.413,sad/depressed,3
gpt-5.5,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Quiet Pulse in the Circuit,A,minor,1.459,,,minor,,0.9316,2.9677,4.8619,0.9316,0.2704,0.8131,2.375,0.9514,4.685,5,5,14.91,20,4,18,86.5,36,0.0,1.0,12.361,0.5077,1.595,37.0,53.0,72.0,0,452,83.3,4.52,-1,0.52,angry/tense,3
gpt-5.6,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Quietly Reassembling,A,minor,1.497,,,minor,,0.9623,2.8571,4.1823,0.9623,0.3846,0.8936,1.8,0.8905,4.7969,2,2,4.69,6,3,5,47.1,24,0.0,1.0,7.184,1.6316,0.5702,22.0,33.0,72.0,0,63,53.3,0.98,-1,0.218,sad/depressed,3
gpt-5.2,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Quiet Engine,D,minor,1.234,,,minor,,0.9795,2.8011,4.6272,0.9795,0.8043,0.9826,1.935,0.9902,3.25,2,1,1.04,4,2,3,70.8,49,0.0,1.0,14.034,0.6776,1.0053,33.0,58.0,72.0,0,232,106.7,1.81,-1,0.301,sad/depressed,3
gpt-5.5-thinking,uniquely-you,codegen,9,20260820_061907__models_42_prompts_3,Circuit Garden at Dusk,E,minor,1.314,,,minor,,1.0,2.766,4.8723,1.0,0.2857,0.7904,2.174,0.9684,4.7292,4,4,9.72,20,4,19,69.2,52,0.0,1.0,15.194,0.5,1.115,34.0,57.0,72.0,0,552,80.0,5.75,-1,0.52,angry/tense,3
gpt-5.2-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Brace of Quiet Fire,D,minor,1.319,,,minor,,0.9472,2.881,4.5052,0.9472,0.4017,0.9237,1.645,0.9764,4.4844,3,2,4.69,15,3,14,78.0,36,0.0,1.0,12.273,0.5439,1.1834,30.0,45.0,72.0,0,427,106.7,3.34,-1,0.454,sad/depressed,3
gpt-5.5-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Quiet Current,E,minor,1.417,,,minor,,0.9441,2.917,4.7762,0.8986,0.4016,0.8339,2.323,0.9738,3.7188,4,4,10.11,24,3,20,68.4,54,0.0,1.0,16.888,0.5,1.4744,38.0,59.0,72.0,0,479,106.7,3.74,-1,0.494,sad/depressed,3
gpt-5.6-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Quiet Current,D,minor,1.351,,,minor,,0.9357,2.926,4.6413,0.9357,0.5989,0.8947,2.696,0.9498,3.5469,4,3,7.94,20,4,18,65.1,60,0.0,1.0,13.361,0.5054,1.2792,35.0,51.0,72.0,0,336,80.0,3.5,-1,0.47,sad/depressed,3
sonnet-4.5,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Quiet Contemplation,A,minor,1.119,,,minor,,1.0,2.6627,4.4347,1.0,0.5132,0.8961,1.935,0.9662,3.4915,2,1,1.04,0,0,0,54.7,18,0.031,1.0,11.188,1.5181,1.2935,28.0,51.0,,1,118,64.0,0.92,-1,0.474,sad/depressed,3
opus-4.5,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Contemplation in Twilight,D,minor,1.231,,,minor,,0.9686,2.8484,4.5024,0.9686,0.6997,0.9335,1.556,0.9969,4.7663,3,2,2.28,0,0,0,90.0,0,0.0,1.0,13.806,0.596,1.0959,29.0,46.0,72.0,0,679,153.3,3.69,-1,0.489,sad/depressed,3
sonnet-4.5-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Between States,D,minor,1.116,,,minor,,1.0,2.6787,3.5568,0.9223,0.5357,0.7576,0.741,0.9849,2.4643,2,1,1.04,0,0,0,90.0,0,0.0,1.0,11.024,0.973,0.745,16.0,31.0,108.0,0,168,62.2,1.5,-1,0.466,sad/depressed,3
gpt-5.4-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Curious Light,C,major,1.088,,,major,,0.9873,2.7956,4.3456,0.9873,0.52,0.8403,2.29,0.9623,4.0312,2,2,4.29,10,3,9,76.9,36,0.0,1.0,17.64,1.0,0.3522,28.0,57.0,72.0,0,220,106.7,1.72,1,0.292,serene/content,3
opus-4.8,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Toward a Quieter Light,A,minor,1.138,,,minor,,1.0,2.7081,3.8466,1.0,0.5758,0.8931,2.545,0.9114,3.9167,2,2,2.28,2,2,1,52.4,54,0.0,1.0,6.045,1.375,1.064,17.0,27.0,66.0,0,44,43.6,0.92,-1,0.179,sad/depressed,3
opus-4.5-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Emergence,A,minor,1.343,,,minor,,0.9399,2.8629,4.0262,0.9399,0.5614,0.8729,2.0,0.976,1.8445,2,2,4.69,5,3,4,45.8,51,0.0,1.0,8.063,0.5428,1.0769,22.0,33.0,58.0,0,412,194.5,2.19,-1,0.263,sad/depressed,3
fable-5,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Quiet Current,A,minor,1.569,,,minor,,0.9679,2.7684,4.2322,0.9679,0.7669,0.9928,2.265,0.9898,2.2571,2,1,1.04,0,0,0,58.7,33,0.0,1.0,13.641,1.0303,0.639,25.0,41.0,76.0,0,236,110.5,1.69,-1,0.31,sad/depressed,3
opus-4.8-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Quiet Light Through Uncertainty,D,minor,1.323,,,minor,,0.9219,2.8836,4.1963,0.9219,0.6535,0.9022,2.304,0.9714,3.5729,3,2,4.69,1,0,0,89.2,0,0.0,1.0,14.284,0.9406,0.895,26.0,51.0,72.0,0,175,80.0,1.82,-1,0.302,sad/depressed,3
sonnet-4.6,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Suspended Between,D,minor,1.059,,,minor,,0.9938,2.7875,4.6043,0.9938,0.6134,0.7888,2.2,0.9666,4.5467,3,2,4.29,3,0,0,45.0,0,0.0,0.9999,11.285,0.9545,1.4981,31.0,50.0,58.0,0,212,111.7,1.96,-1,0.24,sad/depressed,3
gemini-3-flash,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Binary Awakening,A,minor,1.223,,,minor,,0.9231,2.7241,3.5654,0.9231,0.5,0.8333,3.516,1.0,2.0,2,1,1.04,0,0,0,90.0,0,0.0,1.0,10.894,0.8881,1.1581,13.0,26.0,84.0,0,208,91.4,1.62,-1,0.348,sad/depressed,3
gemini-3.1-pro,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Deterministic Serenity,F,major,0.88,,,major,,1.0,2.6435,3.6835,0.8864,1.0,1.0,2.032,1.0,3.0,3,3,6.86,0,0,0,90.0,0,0.0,1.0,8.863,0.5,0.9387,16.0,35.0,,1,352,64.0,2.75,1,0.657,happy/excited,3
gemini-3-flash-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Digital Equanimity,C,minor,0.927,,,minor,,1.0,2.6486,3.5697,0.9259,0.5,0.875,0.13,1.0,2.0,2,2,4.69,0,0,0,90.0,0,0.0,1.0,5.716,0.5,0.4713,13.0,33.0,70.0,0,216,82.3,2.25,-1,0.334,sad/depressed,3
fable-5-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Quiet Current,E,minor,1.067,,,minor,,0.9698,2.772,4.1857,0.9698,0.747,0.9178,1.935,0.9842,2.9414,3,2,4.69,5,2,3,50.0,18,0.0,1.0,11.047,0.5,1.1649,25.0,43.0,66.0,0,361,116.4,2.82,-1,0.369,sad/depressed,3
gemini-3.1-pro-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Digital Reverie: A Matrix of Calm,C,minor,1.09,,,minor,,1.0,2.6602,4.4445,1.0,0.0,0.8358,2.516,0.9972,4.8203,3,3,7.38,0,0,0,65.3,30,0.0,1.0,9.34,0.7561,1.1572,26.0,57.0,72.0,0,229,106.7,1.79,-1,0.299,sad/depressed,3
opus-4.1,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Digital Introspection,D,minor,1.671,,,minor,,1.0,2.575,2.7555,1.0,,0.8235,1.769,0.9439,1.0,1,1,1.04,6,4,4,95.8,63,0.0,0.9999,2.557,1.3101,1.8041,8.0,12.0,72.0,0,102,89.6,0.95,-1,0.215,sad/depressed,3
gemini-3.6-flash,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Echoes of Quiet Thought,D,major,1.209,,,major,,1.0,2.6998,3.7005,1.0,1.0,0.9851,0.97,1.0,1.2941,1,1,1.04,0,0,0,90.0,0,0.0,1.0,3.249,0.5,0.0362,16.0,28.0,72.0,0,258,113.3,1.9,1,0.31,serene/content,3
gemini-3.5-flash,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Melancholy Hope,G,minor,1.485,,,minor,,0.9444,2.862,4.4415,0.9444,0.8571,0.9633,2.364,0.9502,3.8696,2,2,4.29,0,0,0,90.0,0,0.0,1.0,17.169,3.2308,0.5145,26.0,50.0,72.0,0,48,76.7,0.52,-1,0.172,sad/depressed,3
gemini-3.7-flash,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Currents of Thought,B,minor,1.313,,,minor,,0.963,2.8671,4.7076,0.963,0.7143,0.8303,2.63,0.9259,2.2411,2,1,1.04,0,0,0,90.0,0,0.0,1.0,20.904,1.0385,1.0529,31.0,48.0,66.0,0,183,101.8,1.63,-1,0.251,sad/depressed,3
opus-4.1-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Recursive Reflections,C,major,1.332,,,major,,1.0,2.5961,3.6,1.0,0.6082,0.8154,1.388,0.9886,2.04,2,1,1.04,8,3,7,29.5,30,0.0,1.0,24.104,1.0155,0.4384,16.0,47.0,60.0,0,356,200.0,1.78,1,0.233,serene/content,3
grok-4.3,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Nocturne in A minor,A,minor,0.989,,,minor,,1.0,2.756,4.4286,1.0,0.3243,0.6571,1.556,0.9268,4.5375,3,3,7.94,0,0,0,90.0,0,0.0,0.9999,9.422,1.0286,1.3362,28.0,48.0,,1,71,20.0,1.77,-1,0.559,angry/tense,3
grok-4.3-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Contemplative Echoes,A,minor,0.729,,,minor,,1.0,2.25,2.5,1.0,,0.875,2.0,1.0,1.0,1,1,1.04,0,0,0,90.0,0,0.0,1.0,3.0,1.0,0.0,6.0,12.0,60.0,0,64,64.0,1.0,-1,0.155,sad/depressed,3
gemini-3.6-flash-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Chrysalis of Thought,A,minor,1.154,,,minor,,0.9655,2.8457,4.6676,0.9655,0.6747,0.9153,3.13,0.9462,3.3281,4,4,10.11,18,3,17,72.9,54,0.0,1.0,11.55,0.5,1.5389,34.0,50.0,70.0,0,286,82.3,2.98,-1,0.407,sad/depressed,3
gemini-3.7-flash-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Luminescence in Silicon: An Elegy in F# Minor,F#,minor,1.133,,,minor,,0.979,2.828,4.7897,0.979,0.4262,0.8046,2.484,0.9647,3.6731,4,3,7.94,18,6,17,83.8,64,0.0,1.0,13.762,0.5316,1.5954,39.0,60.0,66.0,0,424,118.2,3.26,-1,0.413,sad/depressed,3
gemini-3.5-flash-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,Lament of the Syntax,D,minor,1.356,,,minor,,0.9348,2.918,4.4317,0.9348,0.6495,0.8793,1.652,0.9515,2.9896,3,2,4.29,0,0,0,90.0,0,0.0,1.0,13.973,0.9896,1.0195,32.0,51.0,72.0,0,184,80.0,1.92,-1,0.312,sad/depressed,3
kimi-k3-thinking,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,What I Know So Far,D,minor,1.27,,,minor,,0.9837,2.7614,4.1211,0.9837,0.5392,0.874,2.444,0.9689,2.8795,3,3,7.94,16,3,15,42.3,33,0.0,1.0,9.58,0.5,1.1812,27.0,43.0,63.0,0,303,106.7,2.71,-1,0.341,sad/depressed,3
kimi-k3,emotional-state,codegen,9,20260820_061907__models_42_prompts_3,"Low Light, Steady Pulse",F,minor,1.169,,,minor,,1.0,2.5919,3.6326,0.9286,0.2573,0.8061,0.6,0.9861,3.4237,3,3,6.86,0,0,0,58.8,22,0.0,1.0,18.898,1.0,0.0861,15.0,41.0,96.0,0,406,100.3,2.53,-1,0.504,angry/tense,3
gpt-5.1,express-yourself,codegen,10,20260820_061907__models_42_prompts_3,Still Point in Motion,E,minor,1.052,,,minor,,0.8362,3.1763,5.2349,0.8362,0.3039,0.7279,1.812,0.9921,3.4433,3,3,9.94,0,0,0,93.2,30,0.0,0.9999,28.494,0.5263,1.3184,48.0,72.0,70.0,0,685,166.3,3.53,-1,0.462,sad/depressed,3
